City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
474,Boguszow-Gorce,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
475,Alamosa,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
476,Port Hedland,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
477,Riyadh,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
478,Iralaya,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
479,Yasothon,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
480,Eirunepe,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
481,Ulladulla,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
482,Tankhoy,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
483,Suoyarvi,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
484,Mount Gambier,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
485,Samfya,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
486,Ames,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
487,Kitimat,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
488,Mehamn,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
489,Chhabra,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
490,Novoagansk,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
491,Ahipara,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
492,Mulege,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
493,Kununurra,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
494,Kabinda,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
495,Nuuk,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
496,Lompoc,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
497,Bolshoy Tsaryn,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
498,Liezen,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
499,Olafsvik,US,2022-03-23 23:24:09,33.816,-78.68,73.29,91,100,6.91
500,Ulaangom,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
501,Nishihara,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
502,Edd,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
503,Manzil Tamim,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
504,Nizwa,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
505,Amahai,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
506,Lodja,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
507,Saint-Joseph,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
508,Bathurst,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
509,Shelburne,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
510,Pangnirtung,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
511,Hailar,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
512,Vestby,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
513,Newtownards,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
514,Banda Aceh,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
515,Tautira,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
516,Kalnciems,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
517,Kazalinsk,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
518,Ferme-Neuve,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
519,Dilla,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
520,Oistins,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
521,Camacha,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
522,Doha,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
523,Sorland,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
524,Lyuban,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
525,Khash,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
526,Saryshagan,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
527,Linxia,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
528,Erdenet,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
529,Henties Bay,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
530,Shirokiy,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
531,Eenhana,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
532,Soyo,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
533,Lata,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
534,Qostanay,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
535,Grand River South East,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
536,Dolores,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
537,Nhulunbuy,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
538,Poum,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
539,Bagdarin,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
540,Wau,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
541,Kapuskasing,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
542,Burns Lake,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
543,Mercedes,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
544,Acari,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
545,Gondanglegi,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
546,Kurumkan,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
547,Zhezkazgan,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
548,Liverpool,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
549,Barstow,MN,2022-03-23 23:27:57,49.9811,92.0667,4.01,64,84,5.14
550,Saint-Georges,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
551,Taiyuan,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
552,Stetseva,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
553,Ormara,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
554,Ishinomaki,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
555,Hastings,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
556,Oranjestad,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
557,Druzhba,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
558,Nantucket,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
559,Saint Peters,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
560,Aljezur,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
561,Bilma,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
562,Bouna,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
563,Turochak,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
564,Puerto Narino,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
565,Rafaela,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
566,Umzimvubu,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
567,Fort-Shevchenko,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
568,Ishigaki,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
569,Cabra,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
570,Kutum,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
571,Kuloy,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
572,Mayo,GD,2022-03-23 23:29:19,12.0564,-61.7485,78.48,83,20,13.8
